NOUN	NOUN_weight	PROPN	PROPN_weight	VERB	VERB_weight	KeyBert	KeyBert_weight
user	0.03873202477170148	tandems	0.000524824183898394	learn	0.0029390154298310064	readable	0.03967670830271859
instruction	0.008082292432035268	game	0.001049648367796788	undergo	0.004723417655085546	machine	0.038941954445260836
data collection	0.000524824183898394	thomson reuters	0.00041985934711871525	verify	0.008082292432035268	contract	0.010286554004408524
data	0.050802981001364544	account settings	0.0009446835310171093	transmit	0.019628424477799937	transfer	0.014695077149155033
copy	0.07127112417340191	netherlands data authority	0.000524824183898394	bring	0.0012595780413561456	responsible	0.0073475385745775165
rectification	0.024981631153563555	eu	0.00703264406423848	know	0.008502151779153984	agreement	0.0014695077149155032
removal	0.0019943318988138972	mobile war	0.0009446835310171093	enable	0.00871208145271334	automated	0.0014695077149155032
type	0.00440852314474651	sns	0.0012595780413561456	hold	0.0619292537000105	letter	0.0014695077149155032
company	0.005353206675763619	facebook	0.002309226409152934	check	0.0036737692872887582	tool	0.006612784717119765
restriction	0.03243413456492075	personal data request portal	0.001049648367796788	continue	0.005773066022882334	paragraph	0.0036737692872887582
data controller	0.006927679227458801	authority	0.0035688044505090793	comply	0.006402855043560407	hinderance	0.0007347538574577516
portability	0.0178440222525454	protection	0.007137608901018159	exercise	0.018893670620342185	base	0.030124908155767818
interest marketing	0.000524824183898394	personal information protection act	0.000524824183898394	erase	0.03526818515797208	party	0.009551800146950772
research	0.0017844022252545397	llc	0.001154613204576467	make	0.009971659494069487	21	0.0073475385745775165
consent	0.041671040201532485	webmartgroup	0.0012595780413561456	feel	0.002204261572373255	advertisement	0.0014695077149155032
system	0.007872362758475911	overmobile	0.001154613204576467	impact	0.0007347538574577516	direct	0.02351212343864805
decision	0.004303558307966831	eu member state	0.0018893670620342186	rely	0.0035688044505090793	process	0.10874357090374724
retention period	0.001049648367796788	app	0.000524824183898394	use	0.0420908995486512	authority	0.08229243203526819
expiration	0.0007347538574577516	carx technologies limited	0.000524824183898394	override	0.009341870473391413	appeal	0.0014695077149155032
basis	0.015534795843392464	user experience improvement program location access	0.00041985934711871525	suspend	0.0014695077149155032	judicial	0.002204261572373255
detail	0.010916343025086596	mi account	0.000524824183898394	establish	0.0014695077149155032	supervisory	0.06098457016899339
section	0.023302193765088696	gdpr article	0.00041985934711871525	need	0.010811378188306917	77	0.0036737692872887582
aspect	0.0007347538574577516	european economic area canada costa rica	0.00041985934711871525	collect	0.03075469717644589	administrative	0.0029390154298310064
disclosure	0.005563136349322977	discord	0.000524824183898394	assert exercise	0.00041985934711871525	prejudice	0.00440852314474651
owner	0.002099296735593576	company	0.0006297890206780728	defend	0.0014695077149155032	remedy	0.0014695077149155032
accuracy	0.011861026556103705	findnow	0.0006297890206780728	lift	0.0012595780413561456	wide	0.0014695077149155032
controller	0.02372205311220741	services	0.0014695077149155032	inform	0.008187257268814948	update	0.08082292432035268
hindrance	0.002204261572373255	legal	0.0006297890206780728	apply	0.010286554004408524	account	0.10580455547391623
data protection authority	0.0089220111262727	geozilla	0.000524824183898394	change	0.041356145691193454	information	0.3842762674504041
claim	0.00881704628949302	information commissioner	0.001574472551695182	enter	0.0036737692872887582	inaccuracy	0.00881704628949302
marketing purpose	0.013015639760680172	office	0.0035688044505090793	terminate	0.0013645428781358245	request	0.20132255694342396
personal datum	0.00041985934711871525	healthvault	0.000524824183898394	exclude	0.000524824183898394	relevant	0.020573108008817047
justification	0.0007347538574577516	facebook settings	0.000524824183898394	correct delete	0.001574472551695182	review	0.02351212343864805
data protection issue	0.001049648367796788	instagram	0.0007347538574577516	involve	0.0007347538574577516	correct	0.09478324761204997
datum subject access request	0.00041985934711871525	customer center	0.00041985934711871525	oblige	0.0013645428781358245	log	0.016164584864070537
reason	0.012175921066442741	customer support	0.00041985934711871525	replace	0.0019943318988138972	file	0.0073475385745775165
freedom	0.006612784717119765	privacy protection department	0.000524824183898394	email	0.011336202372205312	portability	0.03747244673034533
interest	0.029600083971869424	netmarble	0.0007347538574577516	believe	0.012910674923900493	applicable	0.024981631153563555
situation	0.015114936496273748	yazio	0.000524824183898394	breach	0.0006297890206780728	law	0.03379867744305658
ground	0.02991497848220846	icbc business	0.00041985934711871525	manage	0.00703264406423848	require	0.01763409257898604
data accuracy	0.000524824183898394	icbc	0.0009446835310171093	export	0.0050383121654245825	additionally	0.002204261572373255
