NOUN	NOUN_weight	PROPN	PROPN_weight	VERB	VERB_weight	KeyBert	KeyBert_weight
user analytic procedure	0.0023323615160349854			turn	0.004081632653061225	send	0.0163265306122449
privacy policy	0.0029154518950437317			decline	0.004081632653061225	wish	0.00816326530612245
request	0.015160349854227406			access	0.004081632653061225	restrict	0.061224489795918366
case	0.02040816326530612			block delete	0.0023323615160349854	unlawfully	0.0163265306122449
marketing advertising	0.0029154518950437317			employ	0.004081632653061225	inaccurate	0.012244897959183673
promotion purpose	0.0029154518950437317			like	0.00816326530612245	held	0.012244897959183673
collection	0.009329446064139942			object apply	0.0029154518950437317	verification	0.0163265306122449
contact information	0.0058309037900874635			correct	0.003498542274052478	override	0.04081632653061224
advertising purpose	0.0029154518950437317			update	0.003498542274052478	pende	0.0163265306122449
behalf	0.004081632653061225			explain	0.00816326530612245	arise	0.004081632653061225
doubt	0.004081632653061225			undertake	0.004081632653061225	reason	0.0163265306122449
device ad identifier	0.0029154518950437317			remember	0.003498542274052478	respective	0.012244897959183673
advertising	0.013411078717201166			automate process include	0.0023323615160349854	order	0.00816326530612245
setting	0.026239067055393587			refuse	0.022740524781341108	exercise	0.04081632653061224
account	0.00816326530612245			pende	0.006997084548104956	permission	0.004081632653061225
communication	0.00816326530612245			outweigh	0.004081632653061225	users	0.004081632653061225
instruction	0.004081632653061225			believe	0.004081632653061225	shall	0.00816326530612245
opportunity	0.004081632653061225			include base	0.0023323615160349854	mean	0.012244897959183673
mail	0.010495626822157435			continue process	0.0058309037900874635	revoke	0.0163265306122449
e	0.008746355685131196			justify	0.004081632653061225	ight	0.004081632653061225
transfer	0.00816326530612245			click	0.004081632653061225	cookie	0.02857142857142857
partys	0.004081632653061225			have	0.006997084548104956	opt	0.053061224489795916
task	0.00816326530612245			erase	0.003498542274052478	accept	0.012244897959183673
performance	0.004081632653061225			include	0.043731778425655975	need	0.00816326530612245
database	0.004081632653061225			consider	0.004081632653061225	work	0.004081632653061225
removal	0.004081632653061225			affect	0.00816326530612245	google	0.0163265306122449
extent	0.012244897959183673			automate	0.009912536443148687	analytics	0.012244897959183673
addition	0.0163265306122449			produce	0.004081632653061225	service	0.044897959183673466
portability	0.004081632653061225			enable	0.011661807580174927	activity	0.012244897959183673
device location	0.0029154518950437317			close	0.004081632653061225	available	0.00816326530612245
device privacy setting	0.0029154518950437317			read	0.004081632653061225	add	0.004081632653061225
location sharing	0.0029154518950437317			block	0.0052478134110787176	instal	0.004081632653061225
site service application	0.0029154518950437317			contest	0.004081632653061225	having	0.004081632653061225
technology	0.004081632653061225			stop process	0.008746355685131196	flurry	0.004081632653061225
device	0.023323615160349854			cease	0.016909620991253645	prevent	0.0326530612244898
tool	0.00816326530612245			restrict stop	0.0058309037900874635	share	0.0326530612244898
type	0.0163265306122449			demand	0.004081632653061225	url	0.00816326530612245
information object	0.0029154518950437317			remove	0.004081632653061225	visit	0.00816326530612245
ofinterest rule	0.008746355685131196			object restrict	0.0029154518950437317	page	0.004081632653061225
balancing	0.02040816326530612			consent	0.00816326530612245	condition	0.004081632653061225
instance	0.004081632653061225			meet	0.00816326530612245	forth	0.004081632653061225
profiling	0.04314868804664723			allow	0.00816326530612245	set	0.00816326530612245
subject	0.007580174927113703			deny	0.004081632653061225	advertising	0.0326530612244898
objection”below	0.0029154518950437317			offer	0.003498542274052478	personalized	0.012244897959183673
provision	0.012244897959183673			comply	0.00816326530612245	decide	0.02040816326530612
restriction	0.0163265306122449			login	0.004081632653061225	experience	0.012244897959183673
disclosure	0.012244897959183673			exchange	0.003498542274052478	withdrawal	0.00816326530612245
right interest	0.0023323615160349854			adjust	0.00816326530612245	mopubs	0.004081632653061225
unsubscribe link	0.0029154518950437317			place	0.003498542274052478	switzerland	0.00816326530612245
charge	0.004081632653061225			alert	0.003498542274052478	identify	0.004081632653061225
datum processing	0.0029154518950437317			modify	0.004081632653061225	control	0.004081632653061225
contact detail	0.0029154518950437317			lodge	0.003498542274052478	european	0.012244897959183673
explanation	0.004081632653061225			conduct	0.0029154518950437317	request	0.0326530612244898
effect	0.004081632653061225			supply	0.003498542274052478	note	0.012244897959183673
consent contract	0.0058309037900874635			deactivate	0.003498542274052478	area	0.00816326530612245
marketing processing	0.004664723032069971			execute	0.00816326530612245	kingdom	0.004081632653061225
way	0.004081632653061225			submit	0.003498542274052478	live	0.00816326530612245
future	0.004081632653061225			pursue	0.004081632653061225	continue	0.0163265306122449
user profile	0.0029154518950437317			reside	0.00816326530612245	economic	0.00816326530612245
compilation	0.004081632653061225			defend	0.004081632653061225	united	0.00816326530612245
balance	0.004081632653061225			assert	0.004081632653061225	contact	0.05714285714285714
user information	0.0029154518950437317			serve	0.004081632653061225	mopub	0.004081632653061225
function	0.004081632653061225			apply	0.0052478134110787176	independent	0.004081632653061225
marketing analytic	0.004664723032069971			stop use	0.0023323615160349854	states	0.004081632653061225
accuracy	0.004081632653061225			keep	0.0011661807580174927	choice	0.00816326530612245
interest rule	0.0058309037900874635			see	0.0058309037900874635	locate	0.004081632653061225
interest right	0.008746355685131196			processing	0.0005830903790087463	inform	0.012244897959183673
establishment exercise	0.0058309037900874635			keep use	0.0011661807580174927	country	0.00816326530612245
defense	0.00816326530612245			corresponding	0.0005830903790087463	partners	0.004081632653061225
claim	0.012244897959183673			take	0.0005830903790087463	controller	0.004081632653061225
-email-	0.003498542274052478			de	0.0005830903790087463	respect	0.004081632653061225
decision making	0.0029154518950437317			call	0.0011661807580174927	current	0.00816326530612245
game	0.004081632653061225					declaration	0.004081632653061225
user license	0.0029154518950437317					separate	0.004081632653061225
app	0.0052478134110787176					procedure	0.012244897959183673
safety setting	0.0029154518950437317					double	0.004081632653061225
privacy	0.00641399416909621					issue	0.004081632653061225
notification	0.004081632653061225					subject	0.02040816326530612
display	0.004081632653061225					legislator	0.004081632653061225
processing activity	0.0029154518950437317					relate	0.06938775510204082
requirement	0.004081632653061225					concern	0.036734693877551024
research activity	0.0023323615160349854					point	0.012244897959183673
cookie feature	0.0029154518950437317					grant	0.004081632653061225
site	0.004081632653061225					paypal	0.004081632653061225
collection use	0.0029154518950437317					handling	0.004081632653061225
app information	0.0029154518950437317					possibility	0.004081632653061225
example	0.004081632653061225					option	0.004081632653061225
service e	0.0023323615160349854					digital	0.004081632653061225
product	0.004081632653061225					alliances	0.004081632653061225
obligation	0.00816326530612245					state	0.00816326530612245
action	0.003498542274052478					website	0.00816326530612245
login setting	0.0029154518950437317					apart	0.004081632653061225
network	0.004081632653061225					link	0.00816326530612245
internet browser	0.0029154518950437317					following	0.00816326530612245
transmission	0.004081632653061225					destroy	0.004081632653061225
para	0.004081632653061225					destruction	0.004081632653061225
operation	0.00641399416909621					retention	0.004081632653061225
processing operation	0.0058309037900874635					recovery	0.004081632653061225
letter f	0.0011661807580174927					method	0.004081632653061225
paragraph	0.007580174927113703					past	0.004081632653061225
sentence	0.004081632653061225					period	0.004081632653061225
business	0.004081632653061225					privacy	0.02040816326530612
choicesyou	0.004081632653061225					policy	0.00816326530612245
offer	0.004081632653061225					analytic	0.012244897959183673
relation	0.004081632653061225					agree	0.00816326530612245
child	0.004081632653061225					store	0.0163265306122449
support section	0.0029154518950437317					case	0.02040816326530612
contact form	0.0029154518950437317					promotion	0.004081632653061225
country website	0.0029154518950437317					collection	0.012244897959183673
message	0.004081632653061225					collect	0.0163265306122449
national	0.006997084548104956					solely	0.012244897959183673
citizen	0.00816326530612245					disclose	0.004081632653061225
exercise	0.00641399416909621					require	0.004081632653061225
letter e	0.0011661807580174927					behalf	0.004081632653061225
data processing base	0.0011661807580174927					obtain	0.02040816326530612
accord	0.0011661807580174927					necessary	0.02040816326530612
permit	0.001749271137026239					applicable	0.0163265306122449
note	0.0005830903790087463					unless	0.0163265306122449
consent issue	0.0005830903790087463					doubt	0.004081632653061225
datum concern	0.004664723032069971					device	0.02857142857142857
base	0.0023323615160349854					ad	0.004081632653061225
grant	0.0005830903790087463					identifier	0.004081632653061225
option state	0.0005830903790087463					reset	0.004081632653061225
store	0.0005830903790087463					change	0.0163265306122449
contact	0.00641399416909621					choose	0.012244897959183673
interest base advertising	0.0005830903790087463					unsubscribe	0.00816326530612245
location	0.001749271137026239					promotional	0.00816326530612245
device permit	0.0005830903790087463					receive	0.004081632653061225
block delete	0.0005830903790087463					account	0.00816326530612245
process base	0.0029154518950437317					communication	0.00816326530612245
information base	0.0005830903790087463					mail	0.012244897959183673
decision base	0.0005830903790087463					opportunity	0.004081632653061225
override ground	0.0005830903790087463					follow	0.00816326530612245
datum base	0.0011661807580174927					instruction	0.004081632653061225
marketing processing base	0.0011661807580174927					transfer	0.00816326530612245
data concern	0.0005830903790087463					let	0.0163265306122449
contact -email-	0.0005830903790087463					task	0.00816326530612245
profiling base	0.0011661807580174927					performance	0.004081632653061225
marketing purpose base	0.0005830903790087463					partys	0.004081632653061225
override	0.0005830903790087463					database	0.004081632653061225
advertising id	0.0005830903790087463					removal	0.004081632653061225
exchange	0.0005830903790087463					extent	0.012244897959183673
place	0.0005830903790087463					portability	0.004081632653061225
store cookie	0.0005830903790087463					addition	0.012244897959183673
datum conduct	0.0005830903790087463					similarly	0.004081632653061225
processing base	0.0011661807580174927					location	0.004081632653061225
marketing relate purpose	0.0005830903790087463					access	0.004081632653061225
list	0.0011661807580174927					decline	0.004081632653061225
personal	0.0011661807580174927					turn	0.004081632653061225
users	0.0011661807580174927					additional	0.004081632653061225
add	0.0011661807580174927					technology	0.004081632653061225
experience	0.003498542274052478					site	0.00816326530612245
destruction	0.0011661807580174927					tool	0.00816326530612245
retention	0.0011661807580174927					application	0.004081632653061225
period	0.0011661807580174927					employ	0.004081632653061225
policy	0.0011661807580174927					block	0.00816326530612245
analytic	0.003498542274052478					like	0.00816326530612245
promotion	0.0011661807580174927					type	0.0163265306122449
ad	0.0011661807580174927					apply	0.00816326530612245
identifier	0.0011661807580174927					update	0.004081632653061225
application	0.0011661807580174927					correct	0.004081632653061225
ofinterest	0.003498542274052478					rule	0.02040816326530612
rule	0.0058309037900874635					ofinterest	0.012244897959183673
unsubscribe	0.0011661807580174927					balancing	0.02040816326530612
contract	0.0023323615160349854					explain	0.00816326530612245
profile	0.0011661807580174927					undertake	0.004081632653061225
establishment	0.0023323615160349854					instance	0.004081632653061225
making	0.0011661807580174927					overmobile	0.004081632653061225
license	0.0011661807580174927					compelling	0.02040816326530612
safety	0.0011661807580174927					remember	0.004081632653061225
feature	0.0011661807580174927					automate	0.012244897959183673
login	0.0011661807580174927					profiling	0.044897959183673466
internet	0.0011661807580174927					refuse	0.024489795918367346
letter	0.0011661807580174927					include	0.04897959183673469
form	0.0011661807580174927					successful	0.004081632653061225
support	0.0011661807580174927					believe	0.004081632653061225
						outweigh	0.004081632653061225
						provision	0.012244897959183673
						restriction	0.0163265306122449
						disclosure	0.012244897959183673
						hey	0.004081632653061225
						lawful	0.004081632653061225
						iii	0.004081632653061225
						relevant	0.00816326530612245
						justify	0.004081632653061225
						specific	0.004081632653061225
						free	0.004081632653061225
						commercial	0.004081632653061225
						charge	0.004081632653061225
						click	0.004081632653061225
						future	0.00816326530612245
						far	0.00816326530612245
						erase	0.004081632653061225
						immediately	0.004081632653061225
						consider	0.004081632653061225
						explanation	0.004081632653061225
						affect	0.00816326530612245
						significantly	0.004081632653061225
						effect	0.004081632653061225
						produce	0.004081632653061225
						contract	0.00816326530612245
						netmarble	0.004081632653061225
						department	0.004081632653061225
						way	0.004081632653061225
						finally	0.004081632653061225
						profile	0.004081632653061225
						corresponding	0.00816326530612245
						compilation	0.004081632653061225
						naturally	0.004081632653061225
						identifiable	0.004081632653061225
						balance	0.004081632653061225
						icbc	0.004081632653061225
						enable	0.012244897959183673
						function	0.004081632653061225
						banking	0.004081632653061225
						mobile	0.0163265306122449
						close	0.004081632653061225
						accuracy	0.004081632653061225
						contest	0.004081632653061225
						read	0.004081632653061225
						cease	0.02040816326530612
						claim	0.012244897959183673
						establishment	0.00816326530612245
						defense	0.00816326530612245
						eu	0.024489795918367346
						ii	0.004081632653061225
						uber	0.004081632653061225
						making	0.004081632653061225
						remove	0.004081632653061225
						game	0.004081632653061225
						demand	0.004081632653061225
						able	0.0163265306122449
						separately	0.00816326530612245
						license	0.004081632653061225
						app	0.00816326530612245
						automatically	0.004081632653061225
						safety	0.004081632653061225
						twitter	0.004081632653061225
						notification	0.004081632653061225
						display	0.004081632653061225
						contractual	0.00816326530612245
						requirement	0.004081632653061225
						meet	0.00816326530612245
						don	0.004081632653061225
						deny	0.004081632653061225
						allow	0.00816326530612245
						feature	0.004081632653061225
						simple	0.004081632653061225
						android	0.004081632653061225
						ios	0.004081632653061225
						behavioral	0.004081632653061225
						apple	0.004081632653061225
						id	0.004081632653061225
						online	0.004081632653061225
						example	0.004081632653061225
						offer	0.00816326530612245
						non	0.00816326530612245
						essential	0.004081632653061225
						obligation	0.00816326530612245
						comply	0.00816326530612245
						product	0.004081632653061225
						long	0.012244897959183673
						informed	0.004081632653061225
						action	0.004081632653061225
						login	0.004081632653061225
						facebook	0.004081632653061225
						network	0.004081632653061225
						social	0.004081632653061225
						exchange	0.004081632653061225
						previously	0.00816326530612245
						alert	0.004081632653061225
						adjust	0.00816326530612245
						place	0.004081632653061225
						internet	0.004081632653061225
						transmission	0.004081632653061225
						modify	0.004081632653061225
						15	0.004081632653061225
						conduct	0.004081632653061225
						para	0.004081632653061225
						lodge	0.004081632653061225
						supply	0.004081632653061225
						java	0.004081632653061225
						deactivate	0.004081632653061225
						operation	0.012244897959183673
						execute	0.00816326530612245
						letter	0.004081632653061225
						sentence	0.004081632653061225
						limited	0.004081632653061225
						business	0.004081632653061225
						submit	0.004081632653061225
						responsible	0.004081632653061225
						choicesyou	0.004081632653061225
						support	0.004081632653061225
						form	0.004081632653061225
						message	0.004081632653061225
						local	0.004081632653061225
						citizen	0.00816326530612245
						pursuant	0.004081632653061225
						national	0.00816326530612245
						reside	0.00816326530612245
						assert	0.004081632653061225
						defend	0.004081632653061225
						serve	0.004081632653061225
						alternatively	0.004081632653061225
