NOUN	NOUN_weight	PROPN	PROPN_weight	VERB	VERB_weight	KeyBert	KeyBert_weight
recommendation	0.008695652173913044					download	0.017391304347826087
-url-	0.017391304347826087					button	0.008695652173913044
profile	0.004968944099378882					like	0.008695652173913044
party	0.008695652173913044					identifiable	0.034782608695652174
address book contact	0.006211180124223602					personally	0.02608695652173913
mail address	0.004968944099378882					protection	0.034782608695652174
ability	0.008695652173913044					filter	0.008695652173913044
game	0.013664596273291925					message	0.017391304347826087
writing	0.008695652173913044					automatic	0.008695652173913044
sharing preference	0.006211180124223602					content	0.008695652173913044
communication	0.008695652173913044					reserve	0.008695652173913044
link	0.008695652173913044					communicate	0.008695652173913044
relation	0.008695652173913044					yazio	0.008695652173913044
ease	0.008695652173913044					storage	0.017391304347826087
newsletter	0.0037267080745341614					free	0.008695652173913044
certificate	0.004968944099378882					regard	0.008695652173913044
section request	0.0012422360248447205					plan	0.008695652173913044
base user	0.0012422360248447205					charge	0.008695652173913044
process	0.008695652173913044					duration	0.008695652173913044
log	0.0037267080745341614					let	0.008695652173913044
part	0.0012422360248447205					strive	0.008695652173913044
register user	0.0012422360248447205					icbc	0.008695652173913044
datum collect	0.0012422360248447205					business	0.008695652173913044
datum concern	0.002484472049689441					inquire	0.008695652173913044
plan duration	0.0012422360248447205					function	0.008695652173913044
art	0.0012422360248447205					locate	0.017391304347826087
email	0.002484472049689441					maintain	0.017391304347826087
-emailwith	0.0012422360248447205					lion	0.008695652173913044
data access	0.0012422360248447205					address	0.02608695652173913
form	0.0012422360248447205					studios	0.008695652173913044
information base	0.002484472049689441					legislation	0.008695652173913044
call right	0.002484472049689441					circumstance	0.008695652173913044
base	0.0012422360248447205					exceptional	0.008695652173913044
product	0.0037267080745341614					medium	0.008695652173913044
baby	0.0037267080745341614					export	0.008695652173913044
contact	0.006211180124223602					modify	0.008695652173913044
preference	0.0037267080745341614					musescore	0.008695652173913044
tool	0.002484472049689441					email	0.017391304347826087
faith	0.004968944099378882					amino	0.008695652173913044
effort	0.004968944099378882					profile	0.017391304347826087
complaint	0.002484472049689441					emailwith	0.008695652173913044
erasure	0.002484472049689441					explain	0.008695652173913044
storage	0.007453416149068323					nekki	0.008695652173913044
protection	0.004968944099378882					existence	0.008695652173913044
secret	0.002484472049689441					eu	0.008695652173913044
trade	0.002484472049689441					possess	0.008695652173913044
help	0.002484472049689441					example	0.008695652173913044
privacy	0.004968944099378882					particularly	0.008695652173913044
personal	0.002484472049689441					new	0.008695652173913044
balancing	0.002484472049689441					record	0.017391304347826087
research	0.002484472049689441					inaccuracy	0.008695652173913044
activity	0.002484472049689441					comment	0.008695652173913044
contract	0.002484472049689441					add	0.008695652173913044
performance	0.002484472049689441					addition	0.008695652173913044
wish	0.002484472049689441					explanation	0.008695652173913044
list	0.002484472049689441					hong	0.008695652173913044
registry	0.002484472049689441					legal	0.008695652173913044
seller	0.002484472049689441					kong	0.008695652173913044
mail	0.004968944099378882					fee	0.008695652173913044
click	0.0012422360248447205					administrative	0.008695652173913044
gift	0.002484472049689441					cost	0.008695652173913044
wedding	0.002484472049689441					small	0.008695652173913044
card	0.002484472049689441					meet	0.008695652173913044
review	0.0012422360248447205					form	0.008695652173913044
reminder	0.0012422360248447205					undergo	0.017391304347826087
payment	0.0012422360248447205					furthermore	0.008695652173913044
balance	0.002484472049689441					secret	0.008695652173913044
book	0.002484472049689441					property	0.008695652173913044
sharing	0.002484472049689441					trade	0.008695652173913044
date	0.0012422360248447205					intellectual	0.008695652173913044
						note	0.008695652173913044
						send	0.008695652173913044
						help	0.008695652173913044
						assessment	0.017391304347826087
						test	0.017391304347826087
						legitimate	0.017391304347826087
						require	0.017391304347826087
						balancing	0.017391304347826087
						evaluation	0.017391304347826087
						conduct	0.017391304347826087
						individual	0.008695652173913044
						jurisdiction	0.034782608695652174
						portability	0.02608695652173913
						variation	0.017391304347826087
						term	0.017391304347826087
						depend	0.017391304347826087
						gain	0.008695652173913044
						directly	0.008695652173913044
						dingtone	0.008695652173913044
						research	0.008695652173913044
						volunteer	0.008695652173913044
						activity	0.008695652173913044
						disclose	0.008695652173913044
						envisage	0.008695652173913044
						transmit	0.008695652173913044
						consent	0.008695652173913044
						contract	0.008695652173913044
						20	0.008695652173913044
						homa	0.008695652173913044
						games	0.008695652173913044
						url	0.008695652173913044
						easily	0.008695652173913044
						availability	0.008695652173913044
						shopping	0.008695652173913044
						personalized	0.008695652173913044
						recommendations	0.008695652173913044
						registry	0.008695652173913044
						promotional	0.008695652173913044
						notification	0.017391304347826087
						seller	0.008695652173913044
						advertising	0.008695652173913044
						click	0.008695652173913044
						recommendation	0.008695652173913044
						list	0.008695652173913044
						electronic	0.008695652173913044
						feasible	0.008695652173913044
						party	0.008695652173913044
						playdemic	0.008695652173913044
						invite	0.008695652173913044
						enter	0.008695652173913044
						import	0.008695652173913044
						mail	0.008695652173913044
						manually	0.008695652173913044
						join	0.008695652173913044
						offer	0.008695652173913044
						book	0.008695652173913044
						ability	0.008695652173913044
						ii	0.008695652173913044
						writing	0.008695652173913044
						1998	0.008695652173913044
						act	0.008695652173913044
						spotify	0.008695652173913044
						publicly	0.008695652173913044
						manage	0.008695652173913044
						settings	0.008695652173913044
						preference	0.008695652173913044
						set	0.008695652173913044
						allow	0.008695652173913044
						sharing	0.008695652173913044
