NOUN	NOUN_weight	PROPN	PROPN_weight	VERB	VERB_weight	KeyBert	KeyBert_weight
situation	0.06701030927835051	google android	0.003681885125184094	override	0.03240058910162003	ask	0.08247422680412371
party	0.020618556701030927	apple ios	0.003681885125184094	arise	0.004418262150220913	circumstance	0.04639175257731959
ground	0.101620029455081	facebook google	0.0029455081001472753	exercise	0.03460972017673049	information	0.27319587628865977
object	0.054491899852724596	java	0.0029455081001472753	mean	0.010309278350515464	certain	0.04639175257731959
accordance	0.020618556701030927	fireproof	0.003681885125184094	give	0.019882179675994108	stop	0.04639175257731959
objection	0.04491899852724595	flurry	0.0022091310751104565	revoke	0.016200294550810016	oppose	0.020618556701030927
art	0.030927835051546393	protection	0.0029455081001472753	need	0.010309278350515464	consent	0.12886597938144329
law	0.015463917525773196	regulation	0.0014727540500736377	opt	0.05817378497790869	withdraw	0.08247422680412371
email	0.0066273932253313695	general	0.0014727540500736377	accept	0.015463917525773196	public	0.030927835051546393
newsletter	0.005154639175257732	data	0.0029455081001472753	work	0.005154639175257732	datum	0.3917525773195876
data	0.033873343151693665	analytics	0.004418262150220913	instal	0.004418262150220913	research	0.010309278350515464
verification	0.010309278350515464	google	0.005891016200294551	share	0.025036818851251842	marketing	0.15463917525773196
reason	0.02577319587628866	european	0.004418262150220913	visit	0.010309278350515464	reject	0.010309278350515464
order	0.014727540500736377	economic	0.004418262150220913	prevent	0.035346097201767304	decision	0.020618556701030927
users data	0.003681885125184094	area	0.004418262150220913	set	0.009572901325478646	automatic	0.005154639175257732
permission	0.005154639175257732	united	0.0029455081001472753	decide	0.019882179675994108	process	0.23711340206185566
browser	0.036818851251840944	kingdom	0.0029455081001472753	note	0.014727540500736377	legal	0.07216494845360824
cookie	0.03166421207658321	states	0.0014727540500736377	identify	0.004418262150220913	user	0.07216494845360824
process	0.016200294550810016	partners	0.0014727540500736377	request	0.019882179675994108	basis	0.05154639175257732
marketing	0.08762886597938144	mopub	0.0014727540500736377	continue	0.017673048600883652	carry	0.020618556701030927
browser add	0.0029455081001472753	digital	0.0014727540500736377	live	0.009572901325478646	section	0.041237113402061855
activity	0.008100147275405008	advertising	0.0029455081001472753	contact	0.060382916053019146	dedicated	0.005154639175257732
service	0.04933726067746686	alliances	0.0014727540500736377	locate	0.004418262150220913	provide	0.03608247422680412
page	0.005154639175257732	policy	0.0014727540500736377	inform	0.014727540500736377	direct	0.0979381443298969
condition	0.005154639175257732	privacy	0.0029455081001472753	respect	0.005154639175257732	justification	0.005154639175257732
advertising experience	0.007363770250368188	department	0.0014727540500736377	issue	0.004418262150220913	purpose	0.13402061855670103
purpose	0.07216494845360824	icbc	0.0014727540500736377	grant	0.004418262150220913	know	0.020618556701030927
withdrawal	0.010309278350515464	mobile	0.0014727540500736377	concern	0.03313696612665685	particular	0.07731958762886598
