NOUN	NOUN_weight	PROPN	PROPN_weight	VERB	VERB_weight	KeyBert	KeyBert_weight
exception	0.0018066847335140017	homer learning	0.0005161956381468576	contact	0.0689121176926055	prevent	0.009033423667570008
para	0.0027100271002710027	lion studios	0.0005161956381468576	resolve	0.009420570396180153	company	0.007226738934056007
entry	0.0027100271002710027	tantan	0.0006452445476835721	choose	0.009033423667570008	process	0.1111111111111111
application	0.006065298748225577	medium	0.0016776358239772875	process pende	0.0005161956381468576	type	0.0036133694670280035
deletion	0.028906955736224028	supervisory authority	0.0018066847335140017	situate	0.0007742934572202865	controller	0.03884372177055104
respect	0.006323396567299007	information	0.008130081300813009	opt	0.012517744225061299	oppose	0.005420054200542005
way	0.015873015873015872	musescore	0.0006452445476835721	control	0.008517228029423151	consent	0.04787714543812105
profile	0.010065814943863724	amino	0.002193831462124145	arise	0.0025809781907342884	withdraw	0.02710027100271003
membership	0.0018066847335140017	nekki limited	0.0016776358239772875	process concern	0.0005161956381468576	public	0.008130081300813009
user behaviour	0.0006452445476835721	art.18 gdpr	0.0005161956381468576	complete	0.00787198348173958	research	0.0036133694670280035
termination	0.0009033423667570009	nova geims ooo	0.0006452445476835721	pursuant	0.0006452445476835721	marketing	0.031616982836495035
duration	0.0016776358239772875	european data protection supervisor	0.0006452445476835721	access modify	0.0032262227384178602	reject	0.0018066847335140017
case	0.018324945154213446	berliner beauftragte	0.0005161956381468576	sign	0.0025809781907342884	decision	0.004516711833785004
option	0.005161956381468577	informationsfreiheit	0.0009033423667570009	navigate	0.0009033423667570009	automatic	0.0027100271002710027
notification	0.0018066847335140017	datenschutz	0.0007742934572202865	associate	0.009420570396180153	erasure	0.03974706413730804
recipient	0.0064524454768357204	data protection supervisory authority	0.0006452445476835721	revise	0.0023228803716608595	expiration	0.0009033423667570009
effort	0.0025809781907342884	section ii.i.1.d	0.0005161956381468576	restore	0.0018066847335140017	retention	0.004516711833785004
data transferability	0.0006452445476835721	uber	0.005420054200542005	mean	0.004645760743321719	enforce	0.0018066847335140017
obstruction	0.0009033423667570009	privacy settings	0.0012904890953671442	give	0.006581494386372435	period	0.0027100271002710027
requirement	0.0036133694670280035	dutch data protection authority	0.0006452445476835721	instruct	0.001548586914440573	legal	0.03523035230352303
objection	0.009033423667570008	autoriteit persoonsgegevens	0.0006452445476835721	retain	0.010452961672473868	user	0.05058717253839205
app setting	0.0006452445476835721	settings	0.0018066847335140017	assert	0.002839076009807717	basis	0.015356820234869015
avatar	0.0027100271002710027	hong kong law	0.0006452445476835721	revoke	0.002839076009807717	carry	0.007226738934056007
feature	0.0023228803716608595	legal protection	0.0006452445476835721	file	0.004516711833785004	section	0.03432700993676603
device	0.010969157310620726	doubleugames	0.0024519292811975737	accept	0.0027100271002710027	dedicated	0.0018066847335140017
privacy right	0.0006452445476835721	telegram	0.0006452445476835721	work	0.0009033423667570009	disclosure	0.008130081300813009
photo	0.0029681249193444317	nhn	0.0007742934572202865	set	0.0049038585623951475	owner	0.0027100271002710027
product	0.005807200929152149	privacy policy administrator	0.0006452445476835721	like	0.018583042973286876	obtain	0.03432700993676603
instance	0.0036133694670280035	twitter	0.003484320557491289	seek	0.003484320557491289	learn	0.0027100271002710027
service	0.05742676474383791	periscope	0.0020647825525874305	write	0.005807200929152149	undergo	0.004516711833785004
review	0.0014195380049038585	direct	0.0005161956381468576	instal	0.0007742934572202865	regard	0.00993676603432701
request	0.04258614014711576	irish data protection commission	0.0006452445476835721	share	0.011614401858304297	aspect	0.0009033423667570009
content	0.008001032391276294	twitter international company	0.0006452445476835721	visit	0.008001032391276294	verify	0.00993676603432701
data protection	0.006323396567299007	privacy shield	0.0011614401858304297	decide	0.003484320557491289	accuracy	0.014453477868112014
country	0.008388179119886437	jams	0.0009033423667570009	note	0.01109820622015744	remove	0.02710027100271003
email	0.02026067879726416	principles	0.0009033423667570009	identify	0.0024519292811975737	transmit	0.01987353206865402
newsletter	0.0012904890953671442	yumobi tekhnolodzhi	0.00038714672861014324	live	0.0025809781907342884	format	0.04155374887082204
access request	0.0014195380049038585	yumobi tekhnolodzhi ooo	0.0006452445476835721	locate	0.004000516195638147	readable	0.03884372177055104
app profile page	0.0006452445476835721	european union	0.0010323912762937152	respect	0.0018066847335140017	machine	0.037940379403794036
change	0.013033939863208156	neptune	0.0007742934572202865	specify	0.004516711833785004	structured	0.028906955736224028
site	0.003742418376564718	camel games	0.0005161956381468576	register	0.003355271647954575	receive	0.04336043360433604
registration account	0.0005161956381468576	dingtone	0.0019357336430507162	issue	0.0007742934572202865	technically	0.007226738934056007
access	0.05523293328171377	longyuan network	0.0005161956381468576	grant	0.0038714672861014324	feasible	0.009033423667570008
form	0.005032907471931862	advertising id	0.0006452445476835721	forget	0.00438766292424829	commonly	0.024390243902439025
verification	0.0018066847335140017	google android	0.0006452445476835721	relate	0.02309975480707188	hindrance	0.0027100271002710027
residence place	0.0012904890953671442	apple ios	0.0006452445476835721	call opt	0.0006452445476835721	claim	0.006323396567299007
infringement	0.006323396567299007	duolingo	0.0032262227384178602	state	0.003484320557491289	competent	0.009033423667570008
work	0.005420054200542005	california civil code	0.0006452445476835721	destroy	0.002193831462124145	bring	0.0018066847335140017
account setting	0.01109820622015744	state	0.002839076009807717	submit	0.014453477868112014	direct	0.022583559168925023
order	0.014195380049038586	bbb eu privacy shield	0.0006452445476835721	disconnect	0.0007742934572202865	justification	0.0009033423667570009
current	0.0009033423667570009	facebook google	0.0005161956381468576	possess	0.0016776358239772875	purpose	0.04878048780487805
-url-	0.005420054200542005	flaregames	0.0014195380049038585	load	0.0018066847335140017	know	0.00993676603432701
support account	0.0006452445476835721	java	0.0005161956381468576	follow	0.014453477868112014	ico	0.005420054200542005
forum account	0.0006452445476835721	bdsg	0.0009033423667570009	upload	0.0018066847335140017	commissioners	0.0027100271002710027
profile information	0.0038714672861014324	section	0.0011614401858304297	handle	0.0016776358239772875	url	0.01084010840108401
users data	0.0006452445476835721	google	0.0032262227384178602	describe	0.009807717124790295	uk	0.0027100271002710027
permission	0.0036133694670280035	google account	0.0010323912762937152	agree	0.004516711833785004	issue	0.006323396567299007
display	0.0016776358239772875	grab	0.0006452445476835721	post	0.0018066847335140017	office	0.006323396567299007
setting	0.03484320557491289	contact	0.001548586914440573	access update	0.0019357336430507162	make	0.037037037037037035
dispute	0.004000516195638147	applicationsor	0.0007742934572202865	ensure	0.0027100271002710027	lawfully	0.0018066847335140017
evidence	0.0009033423667570009	polish president	0.0005161956381468576	supplement	0.006839592205445864	enable	0.00993676603432701
expression	0.0009033423667570009	huuuges	0.0011614401858304297	appear	0.0009033423667570009	subject	0.028003613369467027
authoriy	0.0009033423667570009	data protection officer	0.0006452445476835721	let	0.008001032391276294	hold	0.06413730803974707
browser	0.00787198348173958	huuugegroup	0.0009033423667570009	automate	0.00877532584849658	check	0.0036133694670280035
cookie	0.008259130210349722	dpo	0.0020647825525874305	complain	0.0064524454768357204	continue	0.007226738934056007
process	0.005678152019615434	huuuge games sp	0.0006452445476835721	consider	0.005420054200542005	reason	0.012646793134598013
marketing	0.01780874951606659	huuuges dpo	0.0005161956381468576	take	0.00438766292424829	good	0.004516711833785004
exemption	0.0018066847335140017	mopub services	0.0005161956381468576	allege	0.0038714672861014324	unlawfully	0.007226738934056007
department	0.0011614401858304297	information society	0.0007742934572202865	process base	0.0020647825525874305	erase	0.03884372177055104
account setting section	0.0012904890953671442	itv	0.0007742934572202865	disclose	0.00438766292424829	local	0.012646793134598013
browser add	0.0010323912762937152	contact homa games	0.0006452445476835721	complete include	0.0010323912762937152	comply	0.008130081300813009
activity	0.0032262227384178602	homa	0.0010323912762937152	realize	0.0009033423667570009	successfully	0.0009033423667570009
page	0.011743450767841012	ironhide	0.0006452445476835721	uninstall	0.0009033423667570009	exercise	0.025293586269196026
advertising experience	0.0012904890953671442	flash	0.0006452445476835721	contest	0.005291005291005291	particular	0.018066847335140017
withdrawal	0.003355271647954575	availability alerts delivers	0.0006452445476835721	reset	0.0009033423667570009	rely	0.004516711833785004
control	0.004516711833785004	recommendations listmania	0.0006452445476835721	delete restrict	0.0006452445476835721	situation	0.014453477868112014
choice	0.0036133694670280035	fireproof	0.0006452445476835721	download	0.006194347657762292	feel	0.0027100271002710027
opt	0.0010323912762937152	playdemic	0.0020647825525874305	edit hide	0.0006452445476835721	legitimate	0.03974706413730804
account tool	0.0011614401858304297	ico wycliffe house water lane wilmslow sk9 5af cheshire	0.0005161956381468576	stop process	0.0025809781907342884	want	0.028003613369467027
association	0.0018066847335140017	tgtg account	0.0011614401858304297	adjust	0.0036133694670280035	fundamental	0.0018066847335140017
data stock	0.0006452445476835721	tgtg platform	0.0005161956381468576	reach	0.0024519292811975737	freedom	0.006323396567299007
registration	0.00438766292424829	tgtg	0.001548586914440573	block	0.0029681249193444317	impact	0.0009033423667570009
datum subject	0.0020647825525874305	freeview	0.0006452445476835721	unsubscribe	0.0009033423667570009	ground	0.01987353206865402
storage obligation	0.0006452445476835721	data protection act	0.0006452445476835721	rectify erase	0.0012904890953671442	suspend	0.0018066847335140017
indication	0.0009033423667570009	picsart service	0.0005161956381468576	access edit	0.0019357336430507162	establish	0.0018066847335140017
data subject	0.005807200929152149	apple	0.0009033423667570009	include	0.030584591560201317	need	0.012646793134598013
procedure	0.003097173828881146	notification settings	0.0006452445476835721	turn	0.0009033423667570009	override	0.008130081300813009
mean	0.008517228029423151	privacy center	0.0006452445476835721	raise	0.0024519292811975737	following	0.015356820234869015
declaration	0.0009033423667570009	spotify	0.0009033423667570009	place delete	0.0006452445476835721	scenario	0.0009033423667570009
legislator	0.004516711833785004	swedish data protection authority	0.0006452445476835721	include disassociate	0.0006452445476835721	correction	0.018970189701897018
controller rectification	0.0006452445476835721	datainspektionen	0.0009033423667570009	lose	0.0007742934572202865	incomplete	0.023486901535682024
existence	0.004516711833785004	netflix	0.001548586914440573	mail	0.0023228803716608595	collect	0.036133694670280034
employee	0.0018066847335140017	metro	0.0006452445476835721	block delete	0.0005161956381468576	immediately	0.005420054200542005
obligation	0.012775842044134728	huuuge	0.0005161956381468576	employ	0.0009033423667570009	limitation	0.0027100271002710027
controller restriction	0.0019357336430507162	keep id	0.0001290489095367144	object apply	0.0006452445476835721	union	0.0027100271002710027
point	0.0027100271002710027	keep account	0.0001290489095367144	correct complete	0.0005161956381468576	state	0.012646793134598013
handling	0.0027100271002710027	keep	0.0002580978190734288	conduct	0.0024519292811975737	assert	0.0036133694670280035
possibility	0.0009033423667570009	flurry	0.00038714672861014324	confirm	0.003484320557491289	defend	0.0018066847335140017
website	0.01084010840108401	privacy	0.005678152019615434	achieve	0.0009033423667570009	member	0.00993676603432701
link	0.005032907471931862	national	0.0002580978190734288	determine	0.0009033423667570009	important	0.0027100271002710027
advertisement	0.0009033423667570009	national datum protection supervisory	0.0001290489095367144	notify	0.003355271647954575	natural	0.0027100271002710027
faith effort	0.0019357336430507162	lion	0.00038714672861014324	offer	0.004129565105174861	person	0.007226738934056007
error	0.0036133694670280035	berliner beauftragte fr datenschutz	0.0001290489095367144	explain	0.005291005291005291	inform	0.00993676603432701
destruction process	0.0006452445476835721	berlin	0.0002580978190734288	undertake	0.0009033423667570009	lift	0.0018066847335140017
recovery	0.0009033423667570009	protection authority	0.0001290489095367144	continue process	0.0018066847335140017	deletion	0.03342366757000903
method	0.003484320557491289	datum	0.0001290489095367144	contain	0.0018066847335140017	obligation	0.015356820234869015
profile page	0.0025809781907342884	may	0.0001290489095367144	remember	0.0007742934572202865	exception	0.0018066847335140017
application setting menu	0.0006452445476835721	california	0.00038714672861014324	aim	0.0009033423667570009	apply	0.00993676603432701
device setting	0.0006452445476835721	datum protection supervisory authority	0.0001290489095367144	review edit	0.0012904890953671442	unless	0.00993676603432701
advertising id	0.0006452445476835721	contact us	0.0001290489095367144	connect	0.0018066847335140017	para	0.0027100271002710027
game setting	0.0012904890953671442	president	0.00038714672861014324	select remove	0.0006452445476835721	17	0.0027100271002710027
summary	0.0018066847335140017	mopub	0.0006452445476835721	automate process include	0.0005161956381468576	irreversibly	0.0009033423667570009
instruction	0.009033423667570008	partner	0.0006452445476835721	refuse	0.005032907471931862	change	0.05420054200542006
email address	0.00438766292424829	advertising demand	0.0001290489095367144	supervise	0.0018066847335140017	entry	0.0027100271002710027
section request	0.0007742934572202865	list	0.0002580978190734288	keep	0.0032262227384178602	insofar	0.0018066847335140017
user analytic procedure	0.0005161956381468576	picsart	0.00038714672861014324	infringe	0.0027100271002710027	previously	0.006323396567299007
privacy policy	0.0006452445476835721	regulation	0.0012904890953671442	pende	0.0010323912762937152	enter	0.0036133694670280035
account information	0.005807200929152149	general	0.0012904890953671442	outweigh	0.0009033423667570009	old	0.0018066847335140017
answer	0.0016776358239772875	commissioners	0.0007742934572202865	desire	0.004258614014711576	completely	0.0036133694670280035
registration information	0.0006452445476835721	member	0.0018066847335140017	close	0.00438766292424829	necessary	0.023486901535682024
power	0.0009033423667570009	laws	0.0002580978190734288	include base	0.0005161956381468576	application	0.008130081300813009
technology	0.0018066847335140017	officer	0.0005161956381468576	think	0.0018066847335140017	respect	0.008130081300813009
change update	0.0012904890953671442	inc	0.0002580978190734288	find	0.0036133694670280035	jaumo	0.0027100271002710027
response	0.0018066847335140017	mobisystems	0.0002580978190734288	strive	0.0018066847335140017	inaccurate	0.03974706413730804
estriction	0.0009033423667570009	analytics	0.0007742934572202865	renew	0.0009033423667570009	notwithstanding	0.0018066847335140017
entity	0.0018066847335140017	european	0.0025809781907342884	justify	0.0009033423667570009	store	0.025293586269196026
data protection legislation	0.0006452445476835721	economic	0.0018066847335140017	click	0.00438766292424829	easy	0.0018066847335140017
contradiction	0.0009033423667570009	area	0.0018066847335140017	have	0.001548586914440573	way	0.014453477868112014
data protection law	0.0019357336430507162	united	0.0010323912762937152	go	0.003097173828881146	profile	0.026196928635953028
place	0.004258614014711576	kingdom	0.0007742934572202865	reserve	0.0012904890953671442	terminate	0.0018066847335140017
resident	0.0018066847335140017	states	0.0005161956381468576	communicate	0.0009033423667570009	membership	0.0018066847335140017
marketing advertising	0.0006452445476835721	partners	0.0002580978190734288	try	0.0007742934572202865	entire	0.0027100271002710027
promotion purpose	0.0006452445476835721	publisher	0.0005161956381468576	dispute	0.0018066847335140017	finally	0.0018066847335140017
collection	0.009807717124790295	advertising	0.0010323912762937152	view update	0.0006452445476835721	termination	0.0009033423667570009
contact information	0.0049038585623951475	demand	0.0005161956381468576	add update	0.0006452445476835721	exclude	0.0009033423667570009
advertising purpose	0.0006452445476835721	kg	0.0002580978190734288	affect	0.00438766292424829	duration	0.0018066847335140017
behalf	0.0009033423667570009	co	0.0002580978190734288	produce	0.0018066847335140017	statistical	0.0009033423667570009
confirmation	0.004645760743321719	carly	0.0002580978190734288	gather edit add	0.0006452445476835721	previous	0.0009033423667570009
statement	0.0018066847335140017	solutions	0.0002580978190734288	consent	0.004516711833785004	behaviour	0.0009033423667570009
doubt	0.0009033423667570009	gmbh	0.0002580978190734288	recover	0.0009033423667570009	anonymous	0.0027100271002710027
device ad identifier	0.0006452445476835721	digital	0.0002580978190734288	plan	0.0007742934572202865	irrespective	0.0009033423667570009
advertising	0.0032262227384178602	alliances	0.0002580978190734288	obligate	0.001548586914440573	option	0.005420054200542005
charge	0.005032907471931862	policy	0.003355271647954575	disagree	0.0007742934572202865	case	0.018066847335140017
customer service department	0.0006452445476835721	persoonsgegevens	0.0005161956381468576	inquire	0.0009033423667570009	oblige	0.0018066847335140017
edit	0.0009033423667570009	autoriteit	0.0005161956381468576	allow	0.006194347657762292	notification	0.0036133694670280035
app	0.020647825525874308	supervisory	0.0012904890953671442	review update	0.0032262227384178602	19	0.0009033423667570009
customer support	0.0007742934572202865	commission	0.0005161956381468576	select	0.0019357336430507162	involve	0.0009033423667570009
rectification right	0.0006452445476835721	thomson	0.0002580978190734288	maintain	0.004516711833785004	disproportionate	0.0009033423667570009
complaint erasure	0.0006452445476835721	reuters	0.0002580978190734288	deactivate	0.003484320557491289	recipient	0.007226738934056007
blockage	0.0009033423667570009	netherlands	0.0002580978190734288	indicate	0.0025809781907342884	effort	0.004516711833785004
legislation	0.0020647825525874305	mobile	0.0007742934572202865	retrieve	0.0007742934572202865	shall	0.01084010840108401
violation	0.0027100271002710027	war	0.0005161956381468576	read	0.0011614401858304297	transferability	0.0009033423667570009
game account	0.0006452445476835721	portal	0.0005161956381468576	report	0.0009033423667570009	20	0.006323396567299007
storage purpose	0.0006452445476835721	request	0.0005161956381468576	authorize	0.0009033423667570009	requirement	0.0036133694670280035
operating system setting	0.0006452445476835721	act	0.0005161956381468576	hear	0.0009033423667570009	obstruction	0.0009033423667570009
tracking	0.0009033423667570009	technologies	0.0002580978190734288	protect	0.0007742934572202865	objection	0.01084010840108401
identifier	0.0011614401858304297	limited	0.0010323912762937152	view	0.004645760743321719	jaumos	0.0009033423667570009
transformation	0.0018066847335140017	carx	0.0002580978190734288	consult	0.0009033423667570009	avatar	0.0027100271002710027
communication	0.0036133694670280035	mi	0.0002580978190734288	customize	0.0009033423667570009	app	0.025293586269196026
opportunity	0.0009033423667570009	user	0.0002580978190734288	outline	0.0007742934572202865	replace	0.0027100271002710027
mail	0.005161956381468577	experience	0.0002580978190734288	access rectify	0.0012904890953671442	emailto	0.0009033423667570009
e	0.003097173828881146	improvement	0.0002580978190734288	remind	0.0007742934572202865	device	0.013550135501355014
partys	0.0009033423667570009	program	0.0002580978190734288	add	0.003097173828881146	feature	0.0036133694670280035
task	0.0018066847335140017	location	0.0002580978190734288	investigate	0.0016776358239772875	privacy	0.03432700993676603
performance	0.005420054200542005	access	0.0002580978190734288	substantiate	0.0007742934572202865	eea	0.006323396567299007
privacy	0.007742934572202865	canada	0.0002580978190734288	guarantee	0.0007742934572202865	breach	0.0027100271002710027
account setting page	0.0006452445476835721	costa	0.0002580978190734288	restrict stop	0.0012904890953671442	national	0.006323396567299007
