NOUN	NOUN_weight	PROPN	PROPN_weight	VERB	VERB_weight	KeyBert	KeyBert_weight
situation	0.010309278350515464			rely	0.010309278350515464	apply	0.020618556701030927
help service	0.007363770250368188			withdraw	0.010309278350515464	pursuant	0.010309278350515464
order	0.030927835051546393			ensure	0.010309278350515464	subject	0.030927835051546393
game	0.010309278350515464			enter	0.010309278350515464	obtain	0.09278350515463918
message	0.020618556701030927			place	0.008836524300441826	controller	0.05154639175257732
account security marketing preference app	0.007363770250368188			balance	0.010309278350515464	european	0.010309278350515464
address book contact	0.007363770250368188			list	0.008836524300441826	shall	0.010309278350515464
control	0.010309278350515464			lodge	0.010309278350515464	legislator	0.010309278350515464
thing	0.010309278350515464			like	0.010309278350515464	grant	0.010309278350515464
email	0.010309278350515464			respond	0.010309278350515464	advertising	0.010309278350515464
account	0.017673048600883652			examine	0.010309278350515464	id	0.010309278350515464
content	0.010309278350515464			wish	0.010309278350515464	device	0.030927835051546393
people	0.010309278350515464			switch	0.010309278350515464	control	0.05154639175257732
ad	0.008836524300441826			sell distribute	0.007363770250368188	setting	0.08247422680412371
processing activity	0.020618556701030927			look	0.010309278350515464	contact	0.020618556701030927
computer phone	0.007363770250368188			agree	0.010309278350515464	object	0.05154639175257732
browser setting	0.007363770250368188			click	0.010309278350515464	require	0.05154639175257732
device	0.016200294550810016			change	0.010309278350515464	estriction	0.010309278350515464
tablet	0.010309278350515464			indicate	0.010309278350515464	contest	0.05154639175257732
product	0.020618556701030927			fill	0.010309278350515464	consider	0.020618556701030927
datum processing	0.007363770250368188			lease	0.010309278350515464	whilst	0.010309278350515464
data controller	0.014727540500736377			email	0.010309278350515464	storage	0.010309278350515464
data processing	0.007363770250368188			see	0.0029455081001472753	stop	0.041237113402061855
mobile device setting	0.007363770250368188			make	0.0014727540500736377	hold	0.041237113402061855
sharing	0.010309278350515464			keep	0.0029455081001472753	tracking	0.010309278350515464
detail	0.013254786450662739			give	0.0014727540500736377	browser	0.020618556701030927
processingof	0.008836524300441826			restriction	0.0014727540500736377	cookie	0.010309278350515464
obligation	0.010309278350515464			take	0.0014727540500736377	identifier	0.010309278350515464
party	0.020618556701030927			sell	0.0029455081001472753	adjust	0.020618556701030927
contract	0.010309278350515464			distribute	0.0029455081001472753	decline	0.010309278350515464
step	0.010309278350515464					operating	0.010309278350515464
term	0.010309278350515464					restricted	0.010309278350515464
compliance	0.010309278350515464					opt	0.020618556701030927
performance	0.010309278350515464					disclosure	0.041237113402061855
marketing	0.025036818851251842					portability	0.020618556701030927
datum protection regulator	0.005891016200294551					unlawful	0.020618556701030927
account detail	0.005891016200294551					overmobile	0.010309278350515464
objection	0.010309278350515464					long	0.030927835051546393
mail	0.008836524300441826					privacy	0.020618556701030927
complaint	0.010309278350515464					rectification	0.010309278350515464
identity	0.010309278350515464					policy	0.010309278350515464
reason	0.010309278350515464					inaccurate	0.020618556701030927
app	0.013254786450662739					section	0.010309278350515464
mind	0.010309278350515464					10	0.010309278350515464
website	0.010309278350515464					access	0.020618556701030927
box	0.010309278350515464					program	0.010309278350515464
permission	0.010309278350515464					account	0.041237113402061855
collection	0.016200294550810016					location	0.010309278350515464
accord	0.0014727540500736377					mi	0.010309278350515464
process	0.005891016200294551					example	0.041237113402061855
datum concern	0.0029455081001472753					applier	0.010309278350515464
exercise	0.004418262150220913					follow	0.010309278350515464
lift	0.0014727540500736377					acquisition	0.010309278350515464
permit	0.0014727540500736377					opposition	0.010309278350515464
grant	0.0014727540500736377					ii	0.010309278350515464
contest	0.0014727540500736377					lawful	0.010309278350515464
privacy	0.004418262150220913					circumstancesfor	0.010309278350515464
follow applier	0.0014727540500736377					think	0.010309278350515464
datum hold	0.0014727540500736377					basis	0.030927835051546393
marketing processing base	0.0014727540500736377					discord	0.010309278350515464
amount	0.0014727540500736377					specific	0.010309278350515464
need	0.0014727540500736377					ability	0.010309278350515464
write request	0.0014727540500736377					page	0.010309278350515464
condition stipulate	0.0014727540500736377					offer	0.010309278350515464
obligation place	0.0014727540500736377					share	0.020618556701030927
right list	0.0014727540500736377					dispute	0.020618556701030927
form	0.0014727540500736377					case	0.020618556701030927
subject	0.0029455081001472753					disclose	0.010309278350515464
controller	0.014727540500736377					marketing	0.05154639175257732
id	0.0029455081001472753					review	0.010309278350515464
advertising	0.0029455081001472753					period	0.010309278350515464
storage	0.0029455081001472753					time	0.010309278350515464
operating	0.0029455081001472753					identifiable	0.010309278350515464
system	0.0029455081001472753					profiling	0.010309278350515464
acquisition	0.0029455081001472753					direct	0.05154639175257732
establishment	0.0029455081001472753					include	0.020618556701030927
help	0.0029455081001472753					base	0.010309278350515464
security	0.0029455081001472753					protect	0.010309278350515464
preference	0.0029455081001472753					claim	0.010309278350515464
address	0.0029455081001472753					defense	0.010309278350515464
book	0.0029455081001472753					establishment	0.010309278350515464
contact	0.0029455081001472753					email	0.041237113402061855
activity	0.008836524300441826					write	0.030927835051546393
computer	0.0029455081001472753					submit	0.030927835051546393
phone	0.0029455081001472753					nekki	0.010309278350515464
mobile	0.0029455081001472753					limited	0.020618556701030927
regulator	0.0029455081001472753					situation	0.010309278350515464
						game	0.010309278350515464
						message	0.020618556701030927
						send	0.020618556701030927
						help	0.010309278350515464
						order	0.010309278350515464
						retain	0.010309278350515464
						twitter	0.010309278350515464
						app	0.020618556701030927
						security	0.010309278350515464
						preference	0.010309278350515464
						upload	0.010309278350515464
						address	0.010309278350515464
						like	0.010309278350515464
						collect	0.030927835051546393
						thing	0.010309278350515464
						ve	0.020618556701030927
						book	0.010309278350515464
						periscope	0.010309278350515464
						discoverable	0.010309278350515464
						content	0.010309278350515464
						ad	0.010309278350515464
						serve	0.010309278350515464
						people	0.010309278350515464
						activity	0.030927835051546393
						able	0.030927835051546393
						relate	0.010309278350515464
						tablet	0.010309278350515464
						phone	0.010309278350515464
						computer	0.010309278350515464
						product	0.010309278350515464
						said	0.010309278350515464
						fulfil	0.010309278350515464
						erase	0.010309278350515464
						stipulate	0.010309278350515464
						notify	0.010309278350515464
						prior	0.010309278350515464
						sharing	0.010309278350515464
						mobile	0.020618556701030927
						processingof	0.010309278350515464
						obligation	0.010309278350515464
						withdraw	0.010309278350515464
						itv	0.010309278350515464
						contract	0.010309278350515464
						compliance	0.010309278350515464
						rely	0.010309278350515464
						necessary	0.010309278350515464
						ensure	0.010309278350515464
						relevant	0.010309278350515464
						objection	0.010309278350515464
						complaint	0.010309278350515464
						respond	0.010309278350515464
						regulator	0.010309278350515464
						examine	0.010309278350515464
						identity	0.010309278350515464
						competent	0.010309278350515464
						particular	0.010309278350515464
						reason	0.010309278350515464
						freeview	0.010309278350515464
						switch	0.010309278350515464
						wish	0.010309278350515464
						permission	0.010309278350515464
						form	0.010309278350515464
						website	0.010309278350515464
						lease	0.010309278350515464
						sell	0.010309278350515464
						distribute	0.010309278350515464
